32, 1, 
29, 1, 
29, 1, 
24, 1, 
33, 1, 
35, 1, 
26, 1, 
30, 1, 
26, 1, 
28, 1, 
26, 1, 
35, 1, 
26, 1, 
30, 1, 
30, 1, 
33, 1, 
25, 1, 
34, 1, 
24, 1, 
29, 1, 
30, 1, 
34, 1, 
24, 1, 
34, 1, 
37, 1, 
35, 1, 
33, 1, 
29, 1, 
32, 1, 
32, 1, 
33, 1, 
26, 1, 
21, 2, 
30, 1, 
38, 1, 
33, 1, 
24, 1, 
30, 1, 
42, 1, 
40, 1, 
45, 1, 
29, 1, 
27, 1, 
33, 2, 
29, 1, 
39, 1, 
29, 1, 
33, 1, 
27, 1, 
27, 1, 
21, 2, 
31, 1, 
35, 1, 
40, 1, 
40, 1, 
27, 1, 
33, 1, 
34, 1, 
35, 1, 
27, 1, 
24, 1, 
44, 1, 
37, 1, 
34, 1, 
27, 1, 
34, 1, 
29, 1, 
32, 1, 
21, 1, 
38, 1, 
28, 1, 
41, 1, 
27, 1, 
40, 1, 
36, 1, 
29, 1, 
37, 1, 
34, 1, 
42, 1, 
30, 1, 
36, 1, 
39, 1, 
23, 1, 
41, 1, 
47, 1, 
26, 1, 
42, 1, 
38, 1, 
32, 1, 
37, 1, 
27, 1, 
30, 1, 
42, 1, 
32, 1, 
27, 1, 
29, 1, 
16, 2, 
31, 1, 
24, 1, 
30, 1, 
34, 1, 
31, 1, 
39, 1, 
38, 1, 
40, 1, 
52, 1, 
33, 1, 
28, 1, 
29, 1, 
28, 1, 
30, 1, 
23, 1, 
26, 1, 
31, 1, 
52, 1, 
36, 1, 
23, 2, 
29, 1, 
38, 1, 
33, 1, 
32, 1, 
30, 1, 
33, 1, 
24, 1, 
33, 1, 
27, 1, 
30, 1, 
28, 1, 
29, 1, 
29, 1, 
31, 1, 
35, 1, 
35, 1, 
26, 1, 
31, 1, 
40, 1, 
31, 1, 
37, 1, 
19, 2, 
29, 1, 
26, 2, 
36, 1, 
38, 1, 
35, 1, 
22, 2, 
34, 1, 
33, 1, 
32, 1, 
33, 1, 
37, 1, 
26, 1, 
23, 1, 
35, 1, 
26, 1, 
35, 1, 
22, 1, 
32, 1, 
32, 1, 
29, 1, 
36, 1, 
43, 1, 
29, 1, 
23, 1, 
26, 1, 
29, 1, 
32, 1, 
25, 1, 
32, 1, 
24, 2, 
33, 1, 
32, 1, 
31, 1, 
27, 1, 
25, 1, 
41, 1, 
33, 1, 
32, 1, 
31, 1, 
38, 1, 
27, 1, 
26, 1, 
26, 1, 
41, 1, 
41, 1, 
36, 1, 
33, 1, 
30, 1, 
28, 1, 
27, 1, 
34, 1, 
28, 1, 
35, 1, 
29, 1, 
37, 1, 
22, 2, 
29, 1, 
28, 1, 
26, 1, 
31, 1, 
33, 1, 
30, 1, 
24, 1, 
27, 1, 
38, 1, 
33, 1, 
23, 1, 
35, 1, 
26, 1, 
32, 1, 
34, 1, 
31, 1, 
31, 1, 
24, 1, 
13, 2, 
31, 1, 
40, 1, 
30, 1, 
28, 1, 
29, 1, 
25, 1, 
42, 1, 
37, 1, 
35, 1, 
28, 1, 
25, 1, 
27, 1, 
26, 1, 
28, 1, 
25, 1, 
24, 1, 
39, 1, 
32, 1, 
44, 1, 
41, 1, 
25, 1, 
32, 1, 
30, 1, 
31, 1, 
27, 1, 
28, 1, 
33, 1, 
26, 1, 
26, 1, 
26, 1, 
33, 1, 
30, 1, 
24, 1, 
26, 1, 
32, 1, 
43, 1, 
26, 1, 
29, 1, 
26, 1, 
24, 2, 
34, 1, 
35, 1, 
27, 1, 
40, 1, 
44, 1, 
29, 1, 
31, 1, 
26, 1, 
25, 1, 
37, 1, 
27, 1, 
30, 1, 
31, 1, 
29, 1, 
28, 1, 
32, 1, 
28, 1, 
24, 1, 
29, 1, 
29, 1, 
38, 1, 
34, 1, 
39, 1, 
29, 1, 
35, 1, 
32, 1, 
39, 1, 
29, 1, 
28, 1, 
37, 1, 
26, 1, 
24, 1, 
29, 1, 
19, 2, 
24, 1, 
38, 2, 
39, 1, 
38, 1, 
32, 1, 
35, 1, 
28, 1, 
35, 1, 
36, 1, 
31, 2, 
27, 1, 
33, 1, 
38, 1, 
32, 1, 
30, 1, 
35, 1, 
33, 1, 
36, 1, 
41, 1, 
33, 1, 
28, 1, 
27, 1, 
26, 1, 
32, 1, 
30, 1, 
15, 2, 
33, 1, 
36, 1, 
28, 1, 
32, 1, 
32, 1, 
20, 2, 
30, 1, 
25, 1, 
31, 1, 
25, 1, 
36, 1, 
32, 1, 
30, 1, 
32, 1, 
24, 1, 
26, 1, 
27, 1, 
36, 1, 
22, 1, 
40, 1, 
29, 1, 
30, 1, 
36, 1, 
35, 1, 
33, 1, 
42, 1, 
28, 1, 
30, 1, 
33, 1, 
35, 1, 
33, 1, 
30, 1, 
28, 1, 
32, 1, 
31, 1, 
36, 1, 
35, 1, 
29, 1, 
31, 1, 
28, 1, 
28, 1, 
24, 1, 
34, 1, 
26, 1, 
31, 1, 
32, 1, 
33, 1, 
33, 1, 
41, 1, 
31, 1, 
30, 1, 
30, 1, 
31, 1, 
25, 1, 
30, 1, 
32, 1, 
33, 1, 
31, 1, 
32, 1, 
25, 1, 
29, 1, 
33, 1, 
36, 1, 
21, 2, 
32, 1, 
24, 1, 
31, 1, 
29, 1, 
38, 1, 
29, 1, 
33, 1, 
25, 1, 
32, 1, 
25, 1, 
28, 1, 
31, 1, 
28, 1, 
38, 1, 
31, 1, 
28, 1, 
31, 1, 
47, 1, 
32, 1, 
23, 2, 
31, 1, 
27, 1, 
26, 1, 
30, 1, 
36, 1, 
27, 1, 
26, 1, 
24, 1, 
23, 1, 
33, 1, 
34, 1, 
22, 1, 
26, 1, 
31, 1, 
28, 1, 
34, 1, 
37, 1, 
31, 1, 
31, 1, 
31, 1, 
27, 1, 
25, 1, 
30, 1, 
31, 1, 
28, 1, 
34, 1, 
25, 2, 
24, 1, 
37, 1, 
28, 1, 
28, 1, 
32, 1, 
36, 1, 
29, 1, 
34, 1, 
28, 1, 
29, 1, 
36, 1, 
31, 1, 
24, 1, 
30, 1, 
25, 1, 
31, 1, 
26, 1, 
26, 1, 
28, 1, 
34, 1, 
30, 1, 
30, 1, 
23, 1, 
36, 1, 
29, 1, 
33, 1, 
30, 1, 
29, 1, 
27, 1, 
44, 1, 
26, 1, 
24, 1, 
23, 1, 
37, 1, 
33, 1, 
22, 1, 
36, 1, 
14, 2, 
34, 1, 
40, 1, 
27, 1, 
29, 1, 
32, 1, 
29, 1, 
24, 1, 
31, 1, 
34, 1, 
33, 1, 
29, 1, 
24, 1, 
28, 1, 
39, 1, 
38, 1, 
25, 1, 
34, 1, 
28, 1, 
32, 1, 
33, 1, 
31, 1, 
30, 1, 
26, 1, 
29, 1, 
32, 1, 
29, 1, 
35, 1, 
31, 1, 
12, 2, 
27, 1, 
51, 1, 
24, 1, 
26, 1, 
18, 2, 
33, 1, 
46, 1, 
26, 1, 
35, 1, 
29, 1, 
24, 1, 
28, 1, 
25, 1, 
36, 1, 
31, 1, 
37, 1, 
38, 1, 
33, 1, 
26, 1, 
35, 1, 
31, 1, 
30, 1, 
30, 1, 
31, 1, 
36, 1, 
33, 1, 
29, 1, 
28, 1, 
29, 1, 
29, 1, 
27, 1, 
47, 1, 
34, 1, 
37, 1, 
37, 1, 
37, 1, 
34, 1, 
31, 1, 
28, 1, 
28, 1, 
45, 1, 
37, 1, 
28, 1, 
19, 2, 
33, 1, 
31, 1, 
38, 1, 
27, 1, 
32, 1, 
26, 1, 
26, 1, 
43, 1, 
28, 1, 
25, 1, 
24, 1, 
33, 1, 
28, 1, 
31, 1, 
36, 1, 
34, 1, 
27, 1, 
9, 2, 
31, 1, 
37, 1, 
35, 1, 
32, 1, 
48, 1, 
29, 1, 
26, 1, 
25, 1, 
38, 1, 
31, 1, 
24, 1, 
26, 1, 
37, 1, 
25, 1, 
24, 1, 
37, 1, 
33, 1, 
29, 1, 
24, 1, 
30, 1, 
27, 1, 
33, 1, 
35, 1, 
23, 1, 
39, 1, 
29, 1, 
28, 1, 
24, 1, 
37, 1, 
23, 1, 
31, 1, 
29, 1, 
26, 1, 
48, 1, 
38, 1, 
35, 1, 
36, 1, 
35, 1, 
44, 1, 
30, 1, 
33, 1, 
37, 1, 
33, 1, 
35, 1, 
32, 1, 
42, 1, 
24, 1, 
37, 1, 
32, 1, 
33, 1, 
25, 1, 
42, 1, 
26, 1, 
33, 1, 
34, 1, 
36, 1, 
35, 1, 
34, 1, 
29, 1, 
28, 1, 
38, 1, 
32, 1, 
46, 1, 
34, 1, 
37, 1, 
29, 1, 
31, 1, 
28, 1, 
34, 1, 
29, 1, 
37, 1, 
32, 1, 
33, 1, 
41, 1, 
8, 2, 
33, 1, 
28, 1, 
30, 1, 
18, 2, 
27, 1, 
32, 1, 
28, 1, 
25, 1, 
25, 1, 
29, 1, 
34, 1, 
25, 1, 
28, 1, 
27, 1, 
36, 1, 
38, 1, 
33, 1, 
36, 1, 
24, 1, 
27, 1, 
28, 1, 
24, 1, 
32, 1, 
48, 1, 
30, 1, 
37, 1, 
37, 1, 
29, 1, 
31, 1, 
38, 1, 
29, 1, 
41, 1, 
33, 1, 
38, 1, 
33, 1, 
22, 1, 
30, 1, 
27, 1, 
38, 1, 
28, 1, 
38, 1, 
25, 1, 
49, 1, 
34, 1, 
33, 1, 
26, 1, 
38, 1, 
27, 1, 
26, 1, 
23, 1, 
18, 2, 
31, 1, 
30, 1, 
35, 1, 
30, 1, 
28, 1, 
30, 1, 
39, 1, 
24, 1, 
24, 2, 
41, 1, 
31, 1, 
22, 1, 
30, 1, 
37, 1, 
36, 1, 
31, 1, 
29, 1, 
22, 2, 
32, 1, 
27, 1, 
33, 1, 
39, 1, 
42, 1, 
33, 1, 
46, 1, 
34, 1, 
30, 1, 
29, 1, 
30, 1, 
40, 1, 
40, 1, 
28, 1, 
35, 1, 
34, 1, 
33, 1, 
33, 1, 
35, 1, 
24, 1, 
34, 1, 
25, 2, 
25, 1, 
38, 1, 
26, 1, 
28, 1, 
29, 1, 
29, 1, 
30, 1, 
30, 1, 
34, 1, 
26, 1, 
30, 1, 
33, 1, 
30, 1, 
33, 1, 
28, 1, 
34, 1, 
29, 1, 
38, 1, 
25, 1, 
29, 1, 
26, 1, 
25, 1, 
16, 2, 
30, 1, 
32, 1, 
46, 1, 
30, 1, 
37, 1, 
27, 1, 
43, 1, 
29, 1, 
24, 1, 
28, 1, 
27, 1, 
36, 1, 
49, 1, 
26, 1, 
31, 1, 
29, 1, 
28, 1, 
25, 1, 
24, 1, 
23, 1, 
29, 1, 
29, 1, 
28, 1, 
33, 1, 
33, 1, 
28, 1, 
30, 1, 
47, 1, 
29, 1, 
28, 1, 
33, 1, 
43, 1, 
31, 1, 
24, 1, 
31, 1, 
41, 1, 
36, 1, 
27, 1, 
28, 1, 
25, 1, 
30, 1, 
30, 1, 
32, 1, 
33, 1, 
31, 1, 
30, 1, 
31, 1, 
30, 1, 
30, 1, 
27, 1, 
31, 1, 
38, 1, 
27, 1, 
26, 1, 
29, 1, 
27, 1, 
33, 1, 
28, 1, 
28, 1, 
37, 1, 
37, 1, 
23, 1, 
30, 1, 
29, 1, 
34, 1, 
28, 1, 
33, 1, 
32, 1, 
29, 1, 
29, 1, 
14, 2, 
36, 1, 
35, 1, 
27, 1, 
30, 1, 
34, 1, 
25, 1, 
37, 1, 
35, 1, 
33, 1, 
40, 1, 
45, 1, 
30, 1, 
35, 1, 
43, 1, 
25, 1, 
33, 1, 
26, 1, 
29, 1, 
32, 1, 
32, 1, 
33, 1, 
24, 2, 
32, 1, 
28, 1, 
36, 1, 
37, 1, 
26, 1, 
40, 1, 
26, 1, 
30, 1, 
18, 2, 
29, 1, 
28, 1, 
34, 1, 
37, 1, 
26, 1, 
31, 1, 
26, 1, 
30, 1, 
24, 1, 
23, 2, 
24, 1, 
26, 1, 
35, 1, 
34, 1, 
41, 1, 
23, 1, 
22, 1, 
31, 1, 
39, 1, 
36, 1, 
33, 1, 
28, 1, 
29, 1, 
35, 1, 
23, 1, 
27, 1, 
37, 1, 
35, 1, 
36, 1, 
38, 1, 
39, 1, 
31, 1, 
28, 1, 
29, 1, 
27, 1, 
31, 1, 
23, 1, 
29, 1, 
27, 1, 
31, 1, 
31, 1, 
30, 1, 
35, 1, 
30, 1, 
26, 1, 
35, 1, 
52, 1, 
22, 1, 
35, 1, 
37, 1, 
20, 1, 
30, 1, 
15, 2, 
34, 1, 
30, 1, 
25, 1, 
12, 2, 
41, 1, 
23, 1, 
36, 1, 
28, 1, 
29, 1, 
24, 1, 
30, 1, 
33, 1, 
34, 1, 
31, 1, 
24, 1, 
32, 1, 
27, 1, 
34, 1, 
23, 1, 
38, 1, 
35, 1, 
27, 1, 
28, 1, 
23, 1, 
37, 1, 
13, 2, 
25, 1, 
29, 1, 
28, 1, 
31, 1, 
33, 1, 
28, 1, 
37, 1, 
31, 1, 
35, 1, 
29, 1, 
20, 2, 
27, 1, 
33, 1, 
29, 1, 
28, 1, 
34, 1, 
49, 1, 
34, 1, 
37, 1, 
31, 1, 
35, 1, 
37, 1, 
31, 1, 
29, 1, 
37, 1, 
33, 1, 
27, 1, 
30, 1, 
30, 1, 
25, 1, 
30, 1, 
19, 2, 
22, 1, 
23, 1, 
29, 1, 
28, 1, 
29, 1, 
34, 1, 
39, 1, 
42, 1, 
34, 1, 
29, 1, 
32, 1, 
23, 2, 
33, 1, 
45, 1, 
38, 1, 
33, 1, 
35, 1, 
33, 1, 
37, 1, 
30, 1, 
30, 2, 
29, 1, 
30, 1, 
33, 1, 
31, 1, 
30, 1, 
33, 1, 
34, 1, 
24, 1, 
33, 1, 
32, 1, 
27, 1, 
33, 1, 
30, 1, 
25, 1, 
33, 1, 
34, 1, 
23, 1, 
45, 1, 
32, 1, 
25, 1, 
31, 1, 
27, 1, 
24, 1, 
33, 1, 
23, 1, 
31, 1, 
31, 1, 
33, 1, 
38, 1, 
30, 1, 
28, 1, 
33, 1, 
40, 1, 
29, 1, 
33, 1, 
54, 1, 
22, 2, 
36, 1, 
38, 1, 
29, 1, 
34, 1, 
32, 1, 
21, 2, 
41, 1, 
35, 1, 
30, 1, 
31, 1, 
27, 1, 
29, 1, 
35, 1, 
25, 1, 
31, 1, 
31, 1, 
30, 1, 
29, 1, 
25, 1, 
27, 1, 
31, 1, 
33, 1, 
31, 1, 
25, 1, 
15, 2, 
29, 1, 
33, 1, 
33, 1, 
28, 1, 
33, 1, 
33, 1, 
26, 1, 
35, 1, 
29, 1, 
35, 1, 
14, 2, 
28, 1, 
28, 1, 
29, 1, 
31, 1, 
29, 1, 
26, 1, 
35, 1, 
28, 1, 
26, 1, 
36, 1, 
27, 1, 
27, 1, 
30, 1, 
29, 1, 
34, 1, 
27, 1, 
25, 1, 
24, 1, 
26, 1, 
36, 1, 
26, 1, 
28, 2, 
32, 1, 
30, 1, 
24, 1, 
40, 1, 
32, 1, 
27, 1, 
28, 1, 
26, 1, 
30, 1, 
49, 1, 
43, 1, 
26, 1, 
30, 1, 
30, 1, 
33, 1, 
29, 1, 
29, 1, 
38, 1, 
42, 1, 
23, 1, 
28, 1, 
9, 2, 
32, 1, 
23, 1, 
27, 1, 
35, 1, 
28, 1, 
30, 1, 
27, 1, 
24, 1, 
31, 1, 
30, 1, 
29, 1, 
27, 1, 
27, 1, 
22, 1, 
27, 1, 
46, 1, 
37, 1, 
29, 1, 
32, 1, 
29, 1, 
30, 1, 
38, 1, 
29, 1, 
39, 1, 
25, 2, 
30, 1, 
24, 1, 
35, 1, 
50, 1, 
40, 1, 
35, 1, 
31, 1, 
32, 1, 
30, 1, 
36, 1, 
36, 1, 
24, 1, 
31, 1, 
35, 1, 
22, 1, 
35, 1, 
36, 1, 
31, 1, 
31, 1, 
28, 1, 
40, 1, 
35, 1, 
24, 1, 
52, 1, 
34, 1, 
35, 1, 
33, 1, 
32, 1, 
33, 1, 
60, 1, 
27, 1, 
38, 1, 
29, 1, 
27, 1, 
44, 1, 
33, 1, 
36, 1, 
27, 1, 
17, 2, 
28, 1, 
29, 1, 
32, 1, 
33, 1, 
32, 1, 
35, 1, 
26, 1, 
29, 1, 
28, 1, 
27, 1, 
37, 1, 
28, 1, 
38, 1, 
28, 1, 
33, 1, 
32, 1, 
28, 1, 
31, 1, 
31, 1, 
28, 1, 
44, 1, 
39, 1, 
45, 1, 
38, 1, 
29, 1, 
20, 2, 
38, 1, 
28, 1, 
52, 1, 
33, 1, 
40, 1, 
31, 1, 
24, 1, 
29, 1, 
35, 1, 
40, 1, 
36, 1, 
31, 1, 
32, 1, 
39, 1, 
31, 1, 
28, 1, 
27, 1, 
32, 1, 
32, 1, 
37, 1, 
32, 1, 
29, 1, 
39, 1, 
32, 1, 
26, 1, 
36, 1, 
32, 1, 
24, 1, 
26, 1, 
39, 1, 
27, 1, 
25, 1, 
27, 1, 
32, 1, 
31, 1, 
35, 1, 
26, 1, 
27, 1, 
24, 2, 
28, 1, 
27, 2, 
25, 1, 
25, 2, 
24, 1, 
27, 1, 
19, 2, 
28, 1, 
29, 1, 
27, 1, 
34, 1, 
37, 1, 
25, 1, 
32, 1, 
34, 1, 
30, 1, 
24, 1, 
24, 1, 
30, 1, 
35, 1, 
29, 1, 
32, 1, 
25, 1, 
35, 1, 
25, 1, 
30, 1, 
34, 1, 
32, 1, 
29, 1, 
35, 1, 
33, 1, 
35, 1, 
39, 1, 
43, 1, 
35, 1, 
35, 1, 
35, 1, 
22, 1, 
29, 1, 
28, 1, 
35, 1, 
34, 1, 
27, 1, 
31, 1, 
28, 1, 
27, 1, 
26, 1, 
33, 1, 
28, 1, 
26, 1, 
29, 1, 
28, 1, 
41, 1, 
26, 1, 
26, 1, 
44, 1, 
29, 1, 
39, 1, 
25, 2, 
36, 1, 
26, 1, 
24, 1, 
27, 1, 
34, 1, 
28, 1, 
31, 1, 
31, 1, 
32, 1, 
25, 1, 
37, 1, 
34, 1, 
30, 1, 
34, 1, 
35, 1, 
34, 1, 
30, 1, 
33, 1, 
31, 1, 
27, 1, 
8, 2, 
31, 1, 
12, 2, 
29, 1, 
33, 1, 
26, 1, 
28, 1, 
29, 1, 
29, 1, 
32, 1, 
29, 1, 
26, 1, 
31, 1, 
27, 1, 
21, 2, 
38, 1, 
26, 1, 
33, 1, 
35, 1, 
36, 1, 
43, 1, 
33, 1, 
35, 1, 
35, 1, 
34, 1, 
30, 1, 
32, 1, 
23, 1, 
23, 1, 
29, 1, 
25, 1, 
27, 1, 
27, 1, 
41, 1, 
30, 1, 
13, 2, 
33, 1, 
28, 1, 
37, 1, 
34, 1, 
33, 1, 
34, 1, 
34, 1, 
39, 1, 
23, 2, 
28, 1, 
31, 1, 
34, 1, 
28, 1, 
24, 1, 
31, 1, 
31, 1, 
26, 1, 
34, 1, 
31, 1, 
36, 1, 
31, 1, 
29, 1, 
28, 1, 
23, 1, 
23, 1, 
21, 2, 
31, 1, 
26, 1, 
44, 1, 
32, 1, 
27, 1, 
38, 1, 
29, 1, 
27, 1, 
30, 1, 
35, 1, 
32, 1, 
29, 1, 
42, 1, 
37, 1, 
34, 1, 
35, 1, 
42, 1, 
26, 2, 
26, 2, 
39, 1, 
32, 1, 
35, 1, 
37, 1, 
29, 1, 
25, 1, 
30, 1, 
29, 1, 
31, 1, 
33, 1, 
27, 1, 
33, 1, 
30, 1, 
42, 1, 
21, 1, 
37, 1, 
32, 1, 
28, 1, 
23, 1, 
40, 1, 
31, 1, 
27, 1, 
23, 1, 
34, 1, 
26, 1, 
43, 1, 
35, 1, 
26, 1, 
40, 1, 
32, 1, 
36, 1, 
33, 1, 
29, 1, 
25, 1, 
32, 1, 
29, 2, 
32, 1, 
35, 1, 
28, 1, 
30, 1, 
28, 1, 
30, 1, 
33, 1, 
24, 1, 
31, 1, 
36, 1, 
28, 1, 
37, 1, 
28, 2, 
28, 1, 
43, 1, 
33, 1, 
39, 1, 
23, 1, 
28, 1, 
28, 1, 
28, 1, 
37, 1, 
27, 1, 
32, 1, 
29, 1, 
30, 1, 
26, 1, 
34, 1, 
25, 2, 
30, 1, 
34, 1, 
41, 1, 
27, 1, 
26, 1, 
30, 1, 
35, 1, 
36, 1, 
34, 1, 
37, 1, 
35, 1, 
24, 1, 
37, 1, 
44, 1, 
31, 1, 
30, 1, 
38, 1, 
29, 1, 
44, 1, 
45, 1, 
27, 1, 
32, 1, 
25, 1, 
28, 1, 
25, 1, 
32, 1, 
26, 1, 
24, 1, 
30, 1, 
38, 1, 
33, 1, 
34, 1, 
37, 1, 
37, 1, 
37, 1, 
26, 1, 
34, 1, 
36, 1, 
35, 1, 
35, 1, 
34, 1, 
31, 1, 
24, 1, 
32, 1, 
32, 1, 
30, 1, 
29, 1, 
27, 1, 
28, 1, 
22, 1, 
28, 1, 
30, 1, 
39, 1, 
28, 1, 
31, 1, 
27, 2, 
33, 1, 
36, 1, 
29, 1, 
46, 1, 
28, 1, 
28, 1, 
32, 1, 
34, 2, 
29, 1, 
29, 1, 
28, 1, 
34, 1, 
33, 1, 
35, 1, 
23, 2, 
32, 1, 
28, 1, 
27, 1, 
26, 1, 
41, 1, 
27, 1, 
24, 1, 
30, 1, 
26, 1, 
23, 1, 
29, 1, 
37, 1, 
38, 1, 
34, 1, 
32, 1, 
34, 1, 
33, 1, 
37, 1, 
37, 1, 
18, 2, 
28, 1, 
26, 1, 
34, 1, 
26, 1, 
33, 1, 
28, 1, 
29, 1, 
28, 1, 
30, 2, 
27, 1, 
41, 1, 
31, 1, 
30, 1, 
30, 1, 
16, 2, 
27, 1, 
22, 1, 
35, 1, 
43, 1, 
24, 1, 
29, 1, 
28, 1, 
27, 1, 
29, 1, 
32, 1, 
40, 1, 
28, 1, 
51, 1, 
35, 1, 
30, 1, 
37, 1, 
26, 1, 
36, 1, 
29, 1, 
30, 1, 
26, 1, 
26, 1, 
30, 1, 
25, 1, 
25, 1, 
32, 1, 
36, 1, 
22, 1, 
40, 1, 
48, 1, 
28, 1, 
26, 1, 
31, 1, 
40, 1, 
41, 1, 
31, 1, 
42, 1, 
24, 1, 
39, 1, 
35, 1, 
31, 1, 
30, 1, 
21, 1, 
26, 1, 
23, 2, 
41, 1, 
29, 1, 
36, 1, 
25, 1, 
35, 1, 
31, 1, 
37, 1, 
31, 1, 
34, 1, 
33, 1, 
25, 1, 
38, 1, 
32, 1, 
39, 1, 
31, 1, 
31, 1, 
33, 1, 
27, 1, 
30, 1, 
40, 1, 
36, 1, 
33, 1, 
35, 1, 
27, 1, 
35, 1, 
31, 1, 
39, 1, 
39, 1, 
31, 1, 
33, 1, 
34, 1, 
32, 1, 
34, 1, 
28, 1, 
44, 1, 
33, 1, 
28, 1, 
27, 1, 
32, 1, 
29, 1, 
33, 1, 
32, 1, 
22, 1, 
30, 1, 
36, 1, 
33, 1, 
40, 1, 
39, 1, 
29, 1, 
35, 1, 
30, 1, 
34, 1, 
33, 1, 
28, 1, 
8, 2, 
28, 1, 
26, 1, 
22, 1, 
28, 1, 
27, 1, 
32, 1, 
32, 1, 
30, 1, 
28, 1, 
37, 1, 
26, 1, 
28, 1, 
30, 1, 
27, 1, 
29, 1, 
33, 1, 
32, 1, 
28, 1, 
29, 1, 
34, 1, 
29, 1, 
32, 1, 
36, 1, 
28, 1, 
25, 1, 
27, 1, 
33, 1, 
34, 1, 
23, 1, 
29, 1, 
27, 1, 
30, 1, 
29, 1, 
38, 1, 
34, 1, 
34, 1, 
47, 1, 
26, 1, 
26, 1, 
27, 1, 
27, 1, 
29, 1, 
27, 1, 
27, 1, 
32, 1, 
32, 1, 
32, 1, 
27, 1, 
31, 1, 
33, 1, 
28, 1, 
26, 1, 
26, 1, 
28, 1, 
37, 1, 
25, 1, 
28, 1, 
40, 1, 
31, 1, 
31, 1, 
38, 1, 
28, 1, 
35, 1, 
31, 1, 
33, 1, 
31, 1, 
38, 1, 
27, 1, 
26, 1, 
28, 1, 
29, 1, 
29, 1, 
31, 1, 
31, 1, 
25, 1, 
30, 1, 
31, 1, 
35, 1, 
37, 1, 
31, 1, 
31, 1, 
29, 1, 
50, 1, 
29, 1, 
27, 1, 
36, 1, 
28, 1, 
28, 1, 
28, 1, 
26, 1, 
16, 2, 
30, 1, 
35, 1, 
25, 1, 
27, 2, 
32, 1, 
25, 1, 
30, 1, 
31, 1, 
33, 1, 
35, 1, 
42, 1, 
35, 1, 
32, 1, 
43, 1, 
26, 1, 
43, 1, 
28, 1, 
24, 1, 
32, 1, 
45, 1, 
26, 1, 
29, 1, 
30, 1, 
28, 2, 
41, 1, 
35, 1, 
25, 1, 
27, 1, 
28, 1, 
33, 1, 
37, 1, 
24, 2, 
26, 1, 
27, 1, 
24, 1, 
34, 1, 
26, 1, 
28, 1, 
28, 1, 
17, 2, 
37, 1, 
28, 1, 
43, 1, 
25, 1, 
26, 1, 
37, 1, 
32, 1, 
36, 1, 
33, 1, 
